"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
16730430,"Relais Bocca di Leone","none","2017-01-11","",NA,"Roma",41.9050597686954,12.4801882908988,"Bed & Breakfast","Private room",2,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Pets allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",89,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
16140389,"A romantic apartment in the heart of Rome","none","2014-06-29","within an hour",94,"Roma",41.9032617956198,12.4611819954109,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",90,NA,40,1,8,98,10,10,10,10,10,9,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
2705322,"Funny, Coloured, Relaxing, Central!","none","2014-03-05","within a few hours",100,"Roma",41.9050438905214,12.4986833936789,"Apartment","Entire home/apt",5,3,2,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials",85,150,63,2,11,91,10,9,9,10,9,9,"strict_new","Host Has Profile Pic,Host Identity Verified"
6309759,"Bookwedo Piazza de Ricci","none","2015-05-07","within a few hours",94,"Roma",41.8962025456704,12.4691906173667,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",103,200,NA,3,28,85,9,10,9,9,10,9,"strict_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
5128574,"Appartment for 6 people.","none","2015-01-17","within an hour",85,"Roma",41.8956450112241,12.4981102452155,"Apartment","Entire home/apt",6,1,2,4,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",96,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"moderate_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17973565,"Lungara Studio","none","2017-03-30","within an hour",100,"Roma",41.897058044133,12.4639460232992,"House","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Essentials,Hangers,Hair dryer,Iron,Private entrance,Crib",68,100,NA,2,2,100,10,10,10,10,10,10,"flexible_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
11973971,"Center 3","none","2016-03-22","within an hour",100,"Roma",41.8913817274658,12.5124959194211,"Bed & Breakfast","Private room",3,1,1,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron",40,NA,NA,2,21,86,8,9,9,9,8,8,"moderate_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
5784112,"Three steps from the Fountain","none","2015-03-25","within an hour",100,"Roma",41.9012105371598,12.4834537318696,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",115,150,40,3,37,96,9,9,10,10,10,9,"strict_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
13582299,"Elegant apartment in the heart of Rome","none","2016-06-18","within a few hours",100,"Roma",41.9133488168814,12.4591137360788,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",70,100,40,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
11811372,"Two bed room Apartment","none","2015-11-12","within a day",50,"Roma",41.9023426405664,12.5039184968612,"Apartment","Entire home/apt",5,1.5,2,5,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Fire extinguisher,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron",215,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"strict_new","Host Has Profile Pic"
18168733,"Private luxury Suite King","none","2013-11-02","within an hour",100,"Roma",41.9079215854849,12.4764833431059,"Apartment","Private room",4,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Breakfast,Elevator in building,Hot tub,Heating,Family/kid friendly,Suitable for events,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",350,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
12017474,"Roma / Quart. Prati - Triple Room","none","2016-03-24","",NA,"Roma",41.9124516963195,12.4507238404709,"Apartment","Private room",3,1,1,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Iron",80,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact"
3816254,"A CASA  DI LETIZIA","none","2014-08-07","within a few hours",100,"Roma",41.8985150914644,12.4943469730098,"Apartment","Entire home/apt",7,2,3,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hair dryer,Iron",245,NA,40,2,28,96,10,10,10,10,10,10,"strict_new","Host Has Profile Pic,Is Location Exact"
1717876,"Vibiana Apartment Rome","none","2013-09-25","within an hour",100,"Roma",41.8955160728397,12.5105025860364,"Apartment","Entire home/apt",4,1,2,4,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Pack ’n Play/travel crib",66,NA,NA,2,87,94,10,9,10,10,9,10,"moderate_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
10696280,"Terenzio Guest House at St Peter","none","2014-11-09","within an hour",100,"Roma",41.9070097842209,12.4637548987437,"Apartment","Entire home/apt",7,3,4,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hair dryer,Laptop friendly workspace",215,NA,50,2,29,93,10,10,10,10,10,9,"strict_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
10717530,"Donna Margherita Rooms - Triple","none","2012-01-03","within a day",78,"Roma",41.901915449102,12.4948962743357,"Apartment","Private room",3,1,1,3,"Real Bed","TV,Wireless Internet,Air conditioning,Doorman,Elevator in building,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer",95,120,15,2,1,100,10,10,10,10,10,10,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Require Guest Phone Verification"
8140753,"Domus Merulana Double Room A/C","none","2015-08-24","within an hour",100,"Roma",41.8937486999056,12.5006191937438,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Breakfast,Elevator in building,Heating,Family/kid friendly,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo",60,NA,NA,5,2,100,10,10,10,8,10,10,"moderate_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
11558419,"neroli","none","2016-03-01","",NA,"Roma",41.8843000266977,12.4704283434178,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Pets allowed,Elevator in building,Heating,Family/kid friendly,Suitable for events,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Laptop friendly workspace",70,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
17380384,"B&B Laurus Colosseo 1","none","2016-11-14","",NA,"Roma",41.887010471281,12.4943147089557,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",65,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact"
15872725,"PARDIS","none","2016-11-07","within a few hours",80,"Roma",41.9150636564985,12.4532860681547,"Serviced apartment","Shared room",5,2,1,3,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",18,NA,NA,1,11,95,10,9,9,10,10,9,"flexible_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
6501349,"Cosy double room in Central Rome","none","2015-05-21","",NA,"Roma",41.9098297292737,12.4994093250257,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer",45,NA,NA,1,1,80,8,8,8,8,10,8,"flexible_new","Host Has Profile Pic,Is Location Exact"
11350987,"Vatican Comfortable Large Apartment","none","2015-10-15","within an hour",98,"Roma",41.9114303491403,12.4557064883451,"Apartment","Entire home/apt",7,1,3,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Essentials,Shampoo",160,NA,40,3,1,100,NA,10,10,10,10,10,"strict_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
5277705,"Unique elegant and full serviced state of the art!","none","2015-02-06","within an hour",100,"Roma",41.8966418828399,12.4682646814265,"Apartment","Entire home/apt",4,1.5,1,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",115,250,NA,2,74,95,10,10,10,10,10,9,"moderate_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
6302652,"Silenziosa ed incantevole","none","2015-05-06","within a few hours",100,"Roma",41.8907781576652,12.4682809421338,"Apartment","Entire home/apt",6,2,3,5,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo",170,300,NA,3,41,98,10,10,10,10,10,10,"moderate_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
14102058,"Navona's Top Choice A/C WiFi","none","2014-10-23","within a few hours",100,"Roma",41.89987884599,12.4685515026298,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",60,90,20,3,35,98,10,10,10,10,10,10,"strict_new","Host Has Profile Pic"
5189346,"Nel cuore di Roma","none","2015-01-28","a few days or more",33,"Roma",41.9021402355221,12.4831009825987,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Doorman,Breakfast,Elevator in building,Heating,First aid kit,Fire extinguisher,Essentials,Shampoo",150,NA,NA,1,2,100,10,10,10,10,10,10,"flexible_new","Host Has Profile Pic,Is Location Exact"
12443780,"The view","none","2016-04-15","within an hour",100,"Roma",41.8789243254111,12.5058193900963,"Apartment","Entire home/apt",3,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Hair dryer,Iron,Laptop friendly workspace",80,NA,40,2,5,100,10,10,10,10,10,10,"flexible_new","Host Has Profile Pic,Is Location Exact"
18406994,"Metronia House Camera 5","none","2015-12-09","within an hour",100,"Roma",41.8822924659949,12.5012077319207,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Hot tub,Heating,Family/kid friendly,Fire extinguisher,Essentials,Lock on bedroom door,Hair dryer,Laptop friendly workspace",50,100,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"moderate_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
5891255,"DELUXE PRIVATE ROOM IN ROME CENTER","none","2013-07-04","within an hour",100,"Roma",41.8805603686852,12.5072205032873,"Bed & Breakfast","Private room",3,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",29,0,15,3,108,93,10,10,10,10,9,9,"strict_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
14410330,"NICE ROOM WITH VIEW","none","2014-11-20","within a few hours",94,"Roma",41.8714503464878,12.528306745243,"Apartment","Private room",3,1,1,2,"Real Bed","TV,Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Laptop friendly workspace",60,99,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"strict_new","Host Has Profile Pic,Host Identity Verified"
14605694,"Domus Artifex in Rome","none","2016-07-06","within an hour",100,"Roma",41.882742844722,12.5194315891259,"Apartment","Entire home/apt",3,1,1,1,"Pull-out Sofa","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",60,NA,20,2,44,95,9,10,10,10,9,9,"flexible_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
6280044,"Monolocale con terrazza panoramica","none","2015-05-05","",NA,"Roma",41.8825497676366,12.5170926038986,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Kitchen,Elevator in building,Essentials",95,100,30,1,0,NA,NA,NA,NA,NA,NA,NA,"strict_new","Host Has Profile Pic,Is Location Exact"
8573647,"GuestHouse Nel Cuore Di SanGiovanni","none","2014-07-23","",NA,"Roma",41.8832353445958,12.5142348502063,"Bed & Breakfast","Private room",4,1,1,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo",160,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact"
14928609,"Casa Acaia","none","2016-09-06","within a few hours",75,"Roma",41.8764150471137,12.5089850970115,"Apartment","Private room",1,1,1,1,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",30,NA,NA,1,5,93,9,10,9,10,9,10,"flexible_new","Host Has Profile Pic,Host Identity Verified"
14961669,"Domus Anna","none","2016-09-08","within an hour",100,"Roma",41.8751931636987,12.5086383459006,"Apartment","Entire home/apt",4,2,2,4,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",110,NA,40,3,2,100,10,10,10,10,9,10,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
10767165,"Stanza  Arancio Acquedottti Antichi","none","2014-02-14","",NA,"Roma",41.8514608539901,12.5665137174975,"Bed & Breakfast","Private room",3,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Free parking on premises,Smoking allowed,Breakfast,Heating,Family/kid friendly,Suitable for events,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",60,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact"
15384539,"Room close to metro and center","none","2013-09-16","within a few hours",98,"Roma",41.8747555774539,12.5242407345297,"Apartment","Private room",3,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",10,NA,NA,2,57,98,10,9,10,10,10,10,"strict_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Instant Bookable"
16117412,"New: Boutique Room - Colosseum area","none","2014-10-01","within a few hours",83,"Roma",41.8818347042992,12.5040762709613,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",56,200,32,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
18444227,"Casa Bianco Roma","none","2014-09-06","within an hour",100,"Roma",41.8716982845246,12.5305359967151,"Apartment","Entire home/apt",8,2,3,6,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Hot tub,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Bathtub,Room-darkening shades",87,NA,45,1,1,100,10,10,10,10,6,10,"moderate_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
8067313,"Perfect Family Flat on Latin Walls","none","2014-09-04","within a few hours",100,"Roma",41.8816698582118,12.5004970038454,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",75,NA,45,2,26,92,10,10,10,10,9,9,"strict_new","Host Has Profile Pic"
11060417,"camera con cucina e bagno privato","none","2016-02-04","within an hour",100,"Roma",41.8955040113361,12.5067669037069,"Apartment","Private room",2,1,1,2,"Real Bed","Cable TV,Wireless Internet,Heating",75,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact"
12819437,"SUITE CAMELIA - Monti Colosseo","none","2016-05-02","within an hour",100,"Roma",41.8946425075389,12.4885276338346,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron",50,150,50,3,43,91,9,9,10,10,10,9,"moderate_new","Host Has Profile Pic,Is Location Exact"
15711910,"Sales Rome Trastevere apartment","none","2014-11-21","within a few hours",100,"Roma",41.8949014091389,12.4626655671252,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",50,NA,50,2,1,80,8,8,8,8,8,8,"strict_new","Host Has Profile Pic,Host Identity Verified"
13418966,"Residenza vaticana","none","2014-01-16","within an hour",100,"Roma",41.9089461049085,12.4647055813689,"Bed & Breakfast","Private room",2,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Breakfast,Elevator in building,Heating,Family/kid friendly,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",90,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic"
13749699,"2 CASA IN CENTRO X 2 AD UN PASSO DALLA METRO A","none","2016-06-25","within a day",100,"Roma",41.9132399087568,12.464577600753,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",65,NA,30,3,0,NA,NA,NA,NA,NA,NA,NA,"moderate_new","Host Has Profile Pic,Is Location Exact"
17233328,"Art room termini station","none","2012-05-30","within a few hours",98,"Roma",41.896771507269,12.5042622740938,"Apartment","Private room",1,1,1,1,"Real Bed","Smoking allowed,Family/kid friendly,translation missing: en.hosting_amenity_50",14,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"strict_new","Host Has Profile Pic"
15270055,"Nice home near vatican","none","2014-11-08","within an hour",100,"Roma",41.9093414398769,12.4553560570035,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Washer,Essentials,Shampoo",90,NA,NA,1,4,90,9,9,10,10,10,10,"flexible_new","Host Has Profile Pic,Instant Bookable"
12124449,"Casa Frangipane","none","2015-10-14","within an hour",100,"Roma",41.8937722190295,12.4897426549155,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,24-hour check-in,Hangers,Hair dryer,Iron",80,NA,30,1,99,93,10,9,10,10,10,10,"flexible_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
16318850,"ROME,, CENTER & ANTIQUE,,ALEXIS HOTEL","none","2016-12-10","within an hour",70,"Roma",41.9054967826819,12.4995983236224,"Serviced apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Smoking allowed,Breakfast,Heating,Family/kid friendly,First aid kit,Safety card,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",80,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
13500980,"Tacito Executive Apartment","none","2014-08-04","within an hour",100,"Roma",41.9073900166038,12.4657766641131,"Apartment","Entire home/apt",4,2,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",110,NA,25,1,22,97,10,10,10,10,10,10,"moderate_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
14811894,"Trastevere Loft - Rome Wi-fi Airconditioning","none","2016-07-08","within an hour",90,"Roma",41.88627345037,12.4761369451611,"Loft","Entire home/apt",4,1,1,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Indoor fireplace,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",140,276,97,2,0,NA,NA,NA,NA,NA,NA,NA,"strict_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
14485132,"Room Historical Center","none","2016-08-11","within an hour",91,"Roma",41.8938573757352,12.50789763054,"Apartment","Private room",1,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,First aid kit,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",30,NA,NA,2,35,95,10,10,10,10,9,10,"moderate_new","Host Has Profile Pic,Is Location Exact,Instant Bookable"
7079596,"Campo de' Fiori Max's House","none","2015-06-30","within an hour",100,"Roma",41.8962766215232,12.4723762355865,"House","Entire home/apt",2,1,0,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,First aid kit,Fire extinguisher,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",90,NA,NA,2,83,95,10,10,10,10,10,9,"strict_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
17152538,"Vatican Large Bright Apartment","none","2015-10-15","within an hour",98,"Roma",41.9039510730472,12.4599093418996,"Apartment","Entire home/apt",6,2,3,4,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Dryer,Essentials,Shampoo,Hangers,Hair dryer",195,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,"strict_new","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
5937466,"luxury and design in Roma Monti","none","2015-03-19","within an hour",100,"Roma",41.8999161625818,12.4902302732125,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Doorman,Breakfast,Elevator in building,Heating,Family/kid friendly,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials",130,NA,NA,1,8,95,10,10,10,10,10,9,"moderate_new","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
11903265,"roma hostel&2 World&","none","2015-06-17","within an hour",100,"Roma",41.8944813175908,12.5036346899717,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Air conditioning,Elevator in building,Hot tub,Heating,Family/kid friendly,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron",35,NA,8,1,58,92,10,10,10,10,9,9,"strict_new","Host Has Profile Pic,Instant Bookable"
9613056,"nuovo b&b near San Pietro","none","2015-11-14","within a few hours",100,"Roma",41.9160090810234,12.4629162884069,"Bed & Breakfast","Private room",2,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Lock on bedroom door,Hangers",60,NA,NA,1,11,100,10,10,10,10,9,10,"strict_new","Host Is Superhost,Host Has Profile Pic,Is Location Exact"
