"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
17820658,"Bed & bikes in Oud West Amsterdam","none","2013-03-12","within an hour",100,"Amsterdam",52.3668767269424,4.86459641460256,"Bed & Breakfast","Private room",2,1.5,0,1,"Real Bed","TV,Internet,Wireless Internet,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Private living room,Private entrance",99,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Instant Bookable"
1508944,"AAA: Amazing Apartment in Amsterdam","none","2013-02-17","within a few hours",100,"Amsterdam",52.3735938432111,4.85832809852384,"Apartment","Entire home/apt",7,1,3,3,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",248,398,NA,4,33,90,9,8,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
1541068,"Cosy Family home with park view","none","2013-03-06","",NA,"Amsterdam",52.3608524371892,4.85111777028703,"Apartment","Entire home/apt",3,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Private living room",144,700,40,4,4,85,10,9,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
12845692,"Sunny apt. with balcony and garden","none","2016-05-03","",NA,"Amsterdam",52.3727303370231,4.8653141684201,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",114,100,15,4,4,100,10,10,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6427437,"Great Apt - 4 People (Vondelpark)","none","2014-03-12","within an hour",90,"Amsterdam",52.3591197032211,4.85553448812497,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Hair dryer,Iron",125,350,45,2,6,88,9,10,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9672251,"Light and spacious apartment.","none","2015-11-27","within a day",100,"Amsterdam",52.3704416857012,4.87352814859477,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Laptop friendly workspace,translation missing: en.hosting_amenity_50",175,250,35,2,6,100,10,9,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
3969582,"Appartment in centre on canal/wifi","none","2014-08-26","within a few hours",100,"Amsterdam",52.3642751140996,4.87169339431322,"Apartment","Entire home/apt",2,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Smoking allowed,Elevator in building,Hot tub,Heating,Suitable for events,Washer,Dryer,Smoke detector,First aid kit,Shampoo",149,NA,30,4,31,97,10,9,10,10,10,9,"flexible","Host Is Superhost,Host Has Profile Pic,Is Location Exact"
11178448,"B&B Vondelpark House Room 2.","none","2016-01-19","within an hour",100,"Amsterdam",52.3570937629278,4.85772582652007,"Bed & Breakfast","Private room",2,1.5,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49",110,100,NA,2,32,99,10,10,10,10,10,9,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Instant Bookable"
4329770,"Authentic and cosy apartment with garden","none","2014-04-25","within an hour",100,"Amsterdam",52.3705362930576,4.86850894146695,"Condominium","Entire home/apt",2,1,2,2,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials",130,200,40,2,6,97,10,9,10,10,10,10,"strict","Host Has Profile Pic"
954664,"Private Studio Amsterdam Oud-West","none","2013-02-22","within a few hours",100,"Amsterdam",52.3677830308266,4.87427269934634,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",95,NA,25,4,25,98,10,10,10,10,9,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9870100,"Cosy&functional appartment w/ view","none","2014-08-04","within a few hours",100,"Amsterdam",52.3710734067215,4.86423024376638,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Smoke detector,Fire extinguisher,Essentials,Shampoo,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",75,NA,50,2,9,98,10,9,10,9,9,10,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified"
14583036,"Amazing apt in city center, quiet location|Balcony","none","2016-05-10","within an hour",100,"Amsterdam",52.3644954661848,4.87542448573167,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,translation missing: en.hosting_amenity_50",210,400,40,2,7,94,10,9,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified"
15778940,"Family Vondelpark house w/ garden","none","2012-01-15","",NA,"Amsterdam",52.3588122466556,4.86031761776403,"Apartment","Entire home/apt",4,1.5,3,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace",110,150,35,2,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Is Location Exact"
15506138,"Amazing & spacious apartment at great location!","none","2016-10-14","within a few hours",100,"Amsterdam",52.3648404112465,4.8752657760141,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",150,150,35,2,5,80,8,8,8,9,10,7,"moderate","Host Has Profile Pic,Is Location Exact"
16377862,"Modern studio with amazing view!","none","2015-06-11","within a day",80,"Amsterdam",52.3763397977178,4.84519441361552,"Apartment","Entire home/apt",4,1,0,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Fire extinguisher,Essentials,Hair dryer,Iron,translation missing: en.hosting_amenity_50",150,100,35,4,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic"
1730182,"Comfi&Clean appartment with garden","none","2013-09-29","within a day",100,"Amsterdam",52.3837749100996,4.85244485490892,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Heating,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",95,100,25,1,30,98,10,10,9,10,9,9,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
11012728,"Rooftop apartment with park view","none","2016-02-02","within an hour",100,"Amsterdam",52.3763455163932,4.85593984618445,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,First aid kit,Essentials,24-hour check-in,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",125,120,50,2,15,92,10,10,10,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
11264941,"Great apartment with sunny garden","none","2014-03-31","within a day",100,"Amsterdam",52.377764474371,4.85472471968761,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,24-hour check-in,Hangers,Iron,Laptop friendly workspace",99,250,35,2,7,97,10,10,10,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified"
17227769,"Your sweet home in the West.","none","2016-09-05","within an hour",100,"Amsterdam",52.3759039717395,4.84152817031783,"Apartment","Private room",2,2,1,2,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Breakfast,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",50,NA,NA,8,2,80,8,6,10,10,8,6,"flexible","Host Has Profile Pic,Is Location Exact"
17588146,"Modern appartement with style close to city center","none","2013-04-16","within an hour",74,"Amsterdam",52.3776090681122,4.85144685059689,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Iron",92,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Instant Bookable"
1530464,"Apartment in quiet neighbourhood","none","2013-08-14","within a few hours",100,"Amsterdam",52.3769245610438,4.85097333609168,"Apartment","Entire home/apt",3,1,2,2,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer",55,100,NA,1,2,90,10,9,9,10,8,9,"flexible","Host Has Profile Pic"
9588214,"Quiet Apartment In Amsterdam West","none","2015-11-22","",NA,"Amsterdam",52.3779404347692,4.8540666066679,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Laptop friendly workspace",85,100,NA,5,2,90,10,10,10,10,8,9,"flexible","Host Has Profile Pic"
16698550,"***** Stylish park view apartment + bikes *****","none","2014-07-23","within an hour",100,"Amsterdam",52.3681145038458,4.85133841493746,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",120,500,NA,3,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic"
2797568,"Romantic and spacious place in Soho of Amsterdam","none","2012-09-19","within a few hours",100,"Amsterdam",52.3598823492967,4.86303476958648,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",175,NA,35,2,12,95,10,10,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified"
9503058,"Top floor Canal House Estate","none","2015-11-10","within an hour",93,"Amsterdam",52.3708881881614,4.87409019309564,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",400,200,58,3,5,80,6,7,10,10,9,8,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
13748643,"Renovated, Bright and Clean appartment!","none","2016-05-09","within a few hours",100,"Amsterdam",52.3698762657397,4.85236597328039,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",70,250,25,3,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic"
3027232,"De Rietzanger 2 , AMSTERDAM","none","2012-05-20","within a few hours",88,"Amsterdam",52.3632625655107,4.86568033622501,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Heating,Smoke detector,Fire extinguisher,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",75,NA,25,21,13,98,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Is Location Exact"
6861769,"Lovely apartment in Adam oud west","none","2013-09-30","within a day",84,"Amsterdam",52.3646427213667,4.86372581877853,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets live on this property,Cat(s),Buzzer/wireless intercom,Heating,Washer,Essentials",72,NA,35,2,24,89,9,9,10,10,10,9,"strict","Host Has Profile Pic"
11875517,"STUDIO AMSTERDAM OLD-WEST: ROOFTOP","none","2016-02-26","within a few hours",100,"Amsterdam",52.363805905882,4.86226367787022,"Apartment","Entire home/apt",2,1,1,1,"Pull-out Sofa","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Hangers,Hair dryer,Iron",99,NA,30,2,13,91,10,10,9,10,10,9,"moderate","Host Has Profile Pic"
2126012,"2 bedroom apartment in Oud West","none","2013-12-27","within an hour",100,"Amsterdam",52.3710980424915,4.86118811923989,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,translation missing: en.hosting_amenity_50",209,150,39,3,36,98,10,10,10,10,9,10,"flexible","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
801513,"Art house with veranda and garden in Amsterdam","none","2012-11-17","within a day",100,"Amsterdam",52.3730718213638,4.85938769752621,"House","Entire home/apt",5,2,3,4,"Real Bed","TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",175,NA,60,7,32,92,9,9,10,9,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
14889793,"Sunny apartment near city center","none","2016-06-27","within a few hours",100,"Amsterdam",52.3727612504973,4.86511902609996,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron",80,NA,20,1,25,98,10,10,10,10,9,10,"strict","Host Is Superhost,Is Location Exact"
12251301,"Spacious apartment for 2.","none","2016-02-16","within a few hours",100,"Amsterdam",52.3741505866679,4.86422006438582,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke detector,Essentials",106,NA,40,3,13,92,9,10,9,10,8,9,"flexible","Host Has Profile Pic"
7975548,"Spacious apartment @ prime location","none","2013-05-21","",NA,"Amsterdam",52.3704091108291,4.87267927420529,"Apartment","Entire home/apt",3,1.5,2,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo",145,NA,NA,3,1,80,6,8,10,10,10,8,"flexible","Host Has Profile Pic"
13355057,"Light&Cozy apartment w/balcony, in upcoming area!","none","2016-02-24","",NA,"Amsterdam",52.3729719224584,4.85439170158716,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Pets live on this property,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",89,NA,30,2,7,94,10,10,10,10,9,10,"moderate","Host Has Profile Pic,Host Identity Verified"
16824179,"Lovely Room on House Boat","none","2016-12-01","within an hour",100,"Amsterdam",52.3699129590768,4.86807596774485,"Boat","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",94,100,15,2,2,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
6659505,"Charming app in hip and trendy area","none","2013-06-16","within a day",100,"Amsterdam",52.3733488320371,4.86423314288674,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo",109,NA,25,2,6,100,10,10,10,10,10,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
5973519,"Top location, ensuite BR, Roof TeRa","none","2014-03-19","within an hour",98,"Amsterdam",52.3658291911805,4.87532153900723,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Heating,Smoke detector,Essentials,Shampoo",129,NA,15,2,19,98,10,10,10,10,10,10,"flexible","Host Is Superhost,Host Has Profile Pic,Host Identity Verified"
2762232,"Comfortable Apartment at Vondelpark","none","2013-09-20","within a day",100,"Amsterdam",52.3606670678501,4.86325804383002,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,Shampoo",85,NA,NA,3,28,89,9,9,10,10,9,9,"moderate","Host Has Profile Pic,Is Location Exact"
9608603,"Private appartment near Leidseplein","none","2015-11-23","within a day",100,"Amsterdam",52.3711498810368,4.87313652850188,"Apartment","Entire home/apt",5,1,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Gym,Heating,Washer,Dryer,Essentials,Shampoo",80,90,NA,2,7,86,9,6,9,10,10,10,"strict","Host Has Profile Pic,Is Location Exact"
9858131,"Cosy apartment near the Jordaan + Sunny Balcony","none","2015-12-07","within a day",100,"Amsterdam",52.3765406803481,4.86144225371394,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",120,250,25,2,16,96,10,10,10,10,9,9,"flexible","Host Is Superhost,Host Has Profile Pic"
14989786,"Nice clean apartment near city centre","none","2016-09-10","",NA,"Amsterdam",52.3788526368551,4.85666464245364,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Smoke detector,First aid kit,Essentials,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",100,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
15159487,"Light, cozy, and spacious apartment with 2 bikes","none","2015-06-22","within a few hours",100,"Amsterdam",52.37765096747,4.85313136040867,"Apartment","Entire home/apt",2,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Smoke detector,First aid kit,Safety card,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",136,NA,35,2,6,100,10,10,10,10,9,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
1521776,"Sunny appartment with roof terrace","none","2013-01-28","",NA,"Amsterdam",52.3758991023735,4.85951671382826,"Apartment","Entire home/apt",2,1.5,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",150,100,50,2,18,98,10,10,10,10,8,9,"moderate","Host Has Profile Pic,Is Location Exact"
6110848,"Cozy appartement near the City centre","none","2015-04-22","within a day",92,"Amsterdam",52.3838220063371,4.84906083439149,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",75,400,25,2,19,99,10,10,10,10,8,10,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
3159928,"Comfortable and bright apartment!!","none","2012-05-18","",NA,"Amsterdam",52.379524732014,4.84992707079696,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo",95,100,NA,2,12,93,10,10,9,9,9,9,"flexible","Host Has Profile Pic,Host Identity Verified"
13090334,"Beautiful apartment in buzzing Amsterdam West","none","2016-05-18","within a day",100,"Amsterdam",52.375371629149,4.85823413166114,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",90,NA,15,2,4,100,10,10,10,10,10,9,"flexible","Host Has Profile Pic,Is Location Exact"
3880031,"Renovated, bright, apartment near city center","none","2014-04-01","within an hour",100,"Amsterdam",52.3744002484762,4.85490848398508,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",115,200,35,2,56,94,10,9,10,10,9,9,"strict","Host Has Profile Pic,Host Identity Verified"
17380930,"Gorgeous, Relaxing & Tidy Love nest near Centre","none","2017-02-21","within an hour",89,"Amsterdam",52.3764675123108,4.86050572401106,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace",48,150,10,1,6,97,10,9,10,10,10,10,"moderate","Host Has Profile Pic,Instant Bookable"
17470515,"LOVELY apt. with balcony, populair old-west area!!","none","2017-01-30","within an hour",96,"Amsterdam",52.376276700472,4.84539269165184,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",79,100,39,2,0,NA,NA,NA,NA,NA,NA,NA,"moderate","Host Has Profile Pic,Is Location Exact,Instant Bookable"
13646436,"Comfortabel apartment with small garden","none","2016-06-22","",NA,"Amsterdam",52.3763672875054,4.84571856971217,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",99,NA,30,4,1,100,10,10,10,10,10,8,"strict","Host Has Profile Pic"
6057672,"ground floor app. 3p | SUNNY GARDEN","none","2014-01-14","",NA,"Amsterdam",52.3776029359702,4.8527627990892,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Heating,Washer,Smoke detector,Fire extinguisher,Essentials,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",75,500,35,2,7,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic"
2726977,"Sunny Room ! Amsterdam Westside","none","2013-11-14","within a few hours",100,"Amsterdam",52.3786946234648,4.84905432055941,"Bed & Breakfast","Private room",2,1,1,2,"Real Bed","Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",75,NA,NA,1,63,89,9,9,10,10,8,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
15046768,"Beautiful apartment close to the city center","none","2016-09-14","within a few hours",100,"Amsterdam",52.3759999682876,4.85990321180198,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Smoke detector,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",150,150,35,2,3,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Is Location Exact"
11114230,"Unique, Light, Centre/West & Cozy!","none","2015-08-06","within an hour",100,"Amsterdam",52.374689355184,4.84962917138471,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Essentials,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",89,NA,25,2,13,97,10,10,10,10,8,10,"flexible","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Instant Bookable"
10010413,"Great apartment in Amsterdam-West","none","2015-07-21","within a day",100,"Amsterdam",52.3837960082938,4.84966320618302,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Essentials,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",90,NA,40,4,3,93,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Is Location Exact"
2933576,"Imperial rooftop apartment","none","2013-02-04","",NA,"Amsterdam",52.3843666470777,4.85187208793139,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Breakfast,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",80,100,30,5,1,100,10,10,8,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified"
