"ID","Name","Experiences.Offered","Host.Since","Host.Response.Time","Host.Response.Rate","City","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Price","Security.Deposit","Cleaning.Fee","Minimum.Nights","Number.of.Reviews","Review.Scores.Rating","Review.Scores.Accuracy","Review.Scores.Cleanliness","Review.Scores.Checkin","Review.Scores.Communication","Review.Scores.Location","Review.Scores.Value","Cancellation.Policy","Features"
14446095,"Nice Apartment in the Center of Vienna","none","2016-05-05","within a few hours",91,"Wien",48.1944675635085,16.3670368636638,"Apartment","Entire home/apt",5,1,2,4,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hair dryer,Iron,Laptop friendly workspace",90,NA,NA,1,38,91,9,9,10,10,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6449071,"Beautiful 2-room-apt in the center","none","2013-02-24","",NA,"Wien",48.1893633560885,16.3682255815256,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Shampoo",48,NA,NA,3,4,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified"
5777398,"Lovely apartment in the heart of Vi","none","2015-03-25","",NA,"Wien",48.189771051373,16.3673258621088,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials",49,NA,10,4,1,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
16719240,"Quiet apartment with a roof terrace for 2-6 people","none","2016-11-30","within an hour",90,"Wien",48.1886050152926,16.3752439688838,"Apartment","Entire home/apt",6,1,1,3,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Bathtub",100,NA,20,2,4,95,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
2989920,"TOP Spacious, Quiet and Central","none","2014-04-06","",NA,"Wien",48.1880824665433,16.3721985134253,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",71,99,25,3,41,98,10,10,10,10,10,10,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16849112,"Apartment Karlsplatz Top 8","none","2012-01-20","within an hour",100,"Wien",48.1986387566275,16.3687166464714,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",130,NA,40,2,1,100,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
15092834,"Nice room city center","none","2014-07-08","within an hour",100,"Wien",48.1942196727896,16.3643492342569,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Suitable for events,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",28,NA,15,2,8,90,10,9,10,10,10,10,"flexible","Host Has Profile Pic,Is Location Exact"
5483826,"Cosy Apartment near City Center","none","2014-08-17","within an hour",100,"Wien",48.1879731247426,16.3727542228883,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",70,NA,22,2,67,95,10,9,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
7365532,"Beautiful room in the center","none","2012-05-22","within a few hours",100,"Wien",48.1967887452222,16.3642593471399,"Apartment","Private room",1,1.5,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49",40,100,15,1,4,95,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
9194279,"Lovely flat very well located","none","2015-10-31","",NA,"Wien",48.195526212418,16.3614594329708,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials",75,NA,NA,2,2,100,10,8,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
13877777,"Room + 2 bicycles | at Belvedere | close to Centre","none","2016-06-23","",NA,"Wien",48.1881774779408,16.3796287013263,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Pets allowed,Breakfast,Elevator in building,Heating,Family/kid friendly,Suitable for events,Washer,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",30,200,50,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
14972679,"Road House Apartments Vienna - The Blue Island","none","2014-07-06","within an hour",100,"Wien",48.2133950591543,16.3385245974069,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",33,NA,12,1,35,84,9,8,9,9,9,9,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
15593980,"Vienna Apartment (Top 2)","none","2015-03-17","within an hour",100,"Wien",48.2220169247853,16.3307171143371,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Keypad",35,100,35,2,14,91,10,10,10,10,9,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
14542202,"Schönes Zimmer im Kagran","none","2016-08-15","within an hour",100,"Wien",48.2490643870775,16.434801102488,"Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Free parking on premises,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",40,NA,15,1,24,99,10,10,10,10,10,10,"flexible","Host Is Superhost,Host Has Profile Pic,Is Location Exact"
15108965,"Modern apartment at good location in Vienna","none","2016-09-18","within an hour",100,"Wien",48.226332493645,16.4731539912179,"Apartment","Entire home/apt",4,1.5,3,3,"Real Bed","Internet,Wireless Internet,Wheelchair accessible,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Bathtub",75,NA,20,1,11,95,9,10,10,10,8,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
6850491,"18m2 voll möblierte Einzelapartment","none","2015-06-15","",NA,"Wien",48.2536348501234,16.4324229336854,"Condominium","Entire home/apt",1,1,1,1,"Real Bed","Cable TV,Internet,Kitchen,Smoking allowed,Gym,Elevator in building,Washer,Dryer,Smoke detector,Essentials",30,NA,NA,1,2,100,10,10,10,10,9,10,"flexible","Host Has Profile Pic,Is Location Exact"
16376836,"Beautiful apartment, big balcony, friendly area","none","2016-08-08","within a day",100,"Wien",48.2312308577003,16.4608200913442,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Wheelchair accessible,Kitchen,Free parking on premises,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",60,NA,30,4,5,84,9,8,9,7,8,9,"flexible","Host Has Profile Pic"
5178035,"Loft","none","2015-01-13","within a day",60,"Wien",48.2271340142714,16.4531095400114,"Loft","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Elevator in building,Heating,Essentials",70,NA,15,3,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Is Location Exact"
14563139,"★Cozy Room 15min to Schönbrunn★garden view","none","2016-08-16","within an hour",100,"Wien",48.1590125650113,16.2798858429281,"House","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Free parking on premises,Heating,Family/kid friendly,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",28,NA,10,1,43,97,10,10,10,10,9,10,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
6152691,"private room in the heart of vienna","none","2014-03-01","",NA,"Wien",48.2151520642348,16.3569211511561,"Apartment","Private room",4,1.5,1,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials",50,NA,NA,4,3,100,9,10,10,9,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16430878,"Cosy flat close to the center, next to metro","none","2014-07-31","within a few hours",100,"Wien",48.2265545480254,16.3645941673338,"Apartment","Entire home/apt",4,1.5,2,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Private entrance",46,NA,19,1,3,93,9,10,10,10,9,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16923022,"Lovely room in the heart of Vienna","none","2016-08-10","within a few hours",100,"Wien",48.218196501857,16.3647065303331,"Apartment","Private room",3,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Breakfast,Heating,Family/kid friendly,Suitable for events,Washer,Essentials,Hangers,Laptop friendly workspace",40,NA,15,1,13,88,10,7,9,9,10,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
6339349,"An inspiring space for Artists!","none","2014-07-28","a few days or more",20,"Wien",48.2230469331621,16.3612990553029,"Apartment","Private room",2,0.5,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",30,NA,8,2,10,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16791495,"Altbauwohnung, Fußnähe Innenstadt","none","2016-01-15","within a day",100,"Wien",48.2218930980015,16.3666338881048,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Hair dryer,Iron,Laptop friendly workspace",55,NA,20,3,5,96,9,9,10,10,9,10,"flexible","Host Has Profile Pic,Host Identity Verified"
17511785,"Central Viennese Apartment","none","2017-02-17","within an hour",100,"Wien",48.2184667033271,16.3640679446087,"Apartment","Entire home/apt",5,1,2,3,"Real Bed","Internet,Wireless Internet,Kitchen,Pets allowed,Hot tub,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Private entrance",111,NA,40,1,8,93,10,10,10,9,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Instant Bookable"
17428346,"Spacious comfort in a nice central location","none","2013-10-01","within an hour",100,"Wien",48.2254337518567,16.3539212189916,"Apartment","Entire home/apt",5,1,2,2,"Real Bed","Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Laptop friendly workspace,Outlet covers,Pack ’n Play/travel crib",120,200,30,2,3,100,10,10,10,10,10,10,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
16892715,"Zimmer in WG in zentraler Lage","none","2017-01-22","within an hour",100,"Wien",48.2196089728478,16.3571297744196,"Apartment","Private room",2,1,0,2,"Real Bed","Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49",18,NA,NA,1,1,80,8,6,10,10,10,10,"flexible","Host Has Profile Pic,Is Location Exact"
4907512,"Graf Sobieski Apart Studio Apart 4","none","2013-06-27","within a few hours",100,"Wien",48.2296840642598,16.3544200263741,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Pets allowed,Heating,Family/kid friendly,Smoke detector,Essentials,24-hour check-in,Hangers,Hair dryer",86,NA,32,2,1,100,10,8,10,10,10,8,"strict","Host Has Profile Pic,Is Location Exact"
17152867,"CUTE APARTMENT","none","2015-03-11","within an hour",100,"Wien",48.2255324305401,16.3663318178881,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Safety card,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Private entrance",55,150,40,4,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified"
18260733,"Privatzimmer im Herzen von Wien","none","2015-05-18","within an hour",100,"Wien",48.2190824075975,16.3639415884311,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer",55,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
9107919,"Nice cozy room for two","none","2015-10-26","",NA,"Wien",48.228496575275,16.3533427793737,"Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Breakfast,Elevator in building,Washer,Dryer,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",40,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic"
8452524,"Family and baby, first district","none","2014-07-13","within an hour",100,"Wien",48.2038504529064,16.3630621462597,"Condominium","Entire home/apt",6,1,1,4,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Baby bath,High chair,Crib",95,NA,30,1,150,91,10,9,9,9,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
14855686,"First District, Wien","none","2015-05-01","within a day",80,"Wien",48.211532431239,16.3708836428237,"Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",58,NA,50,3,3,70,6,5,10,8,10,6,"flexible","Host Has Profile Pic,Host Identity Verified"
15668463,"Cosy flat in first district close to the river!","none","2015-08-15","within a few hours",100,"Wien",48.2124973443515,16.3717113485995,"Apartment","Private room",1,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Elevator in building,Buzzer/wireless intercom,Heating,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",65,NA,NA,1,6,100,10,10,10,10,10,10,"flexible","Host Has Profile Pic,Host Identity Verified"
13518254,"Familienzimmer in der Nähe der Staatsoper","none","2016-05-20","within a few hours",100,"Wien",48.2034305947399,16.3697361100318,"Bed & Breakfast","Private room",3,1,1,3,"Real Bed","TV,Wireless Internet,Air conditioning,Elevator in building,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",120,NA,20,1,0,NA,NA,NA,NA,NA,NA,NA,"strict","Host Has Profile Pic,Is Location Exact"
4938074,"Center! Room on Stephansplatz #1","none","2014-02-01","within an hour",98,"Wien",48.2067241420474,16.3714978616914,"Apartment","Private room",2,1.5,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,First aid kit,Safety card,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",48,100,15,1,134,87,9,9,9,9,10,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7450337,"Design Apartment in the City Center","none","2015-05-12","within a day",95,"Wien",48.2096882592838,16.3711095331263,"Apartment","Entire home/apt",4,1.5,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Essentials",90,300,44,1,68,91,9,9,9,9,10,9,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
16993908,"Vienna Prestige Pearl Suite 15 B","none","2013-09-04","within a few hours",93,"Wien",48.2080125033996,16.369147258919,"Apartment","Entire home/apt",3,1,0,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",100,200,50,2,1,100,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
18192475,"Eva`s house","none","2014-11-26","within an hour",100,"Wien",48.2037663032519,16.3741073901711,"Apartment","Private room",2,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",80,NA,15,1,4,100,10,10,10,10,10,9,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
14861148,"Top central luxury Vienna-City-apartment","none","2015-01-09","within an hour",100,"Wien",48.2039192310834,16.3671973806501,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","TV,Wireless Internet,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron",210,NA,60,3,10,98,10,10,10,10,10,10,"strict","Host Has Profile Pic,Is Location Exact,Instant Bookable"
16524969,"SPACIOUS AND BRIGHT NEW APPARTMENT IN THE CENTER","none","2016-12-27","within a few hours",100,"Wien",48.1987662129867,16.3580412694701,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Elevator in building,Heating,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",51,NA,21,1,6,100,10,10,10,10,10,9,"strict","Host Has Profile Pic,Is Location Exact"
16670372,"Cosy, charming flat with lots of light and flair","none","2016-03-26","within a day",100,"Wien",48.195589600211,16.3437507070018,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49",40,100,40,1,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact"
7691134,"Vienna Design Apartment @Naschmarkt","none","2013-07-25","within a day",100,"Wien",48.1991182610531,16.3587750072235,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Shampoo,Hangers,Hair dryer",119,200,29,1,5,92,10,10,10,10,10,10,"moderate","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
15432055,"Room at the center of Vienna - Direkt an der Mahü","none","2016-10-09","within an hour",100,"Wien",48.196150292803,16.3448413664937,"Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Washer,Smoke detector,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",35,NA,NA,1,6,80,8,9,8,9,10,8,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
11616967,"Zimmer in der ältesten WG von Wien","none","2016-03-04","within an hour",100,"Wien",48.1964254660863,16.3554319547345,"Apartment","Private room",1,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",15,NA,6,2,51,85,9,8,9,9,9,9,"strict","Host Has Profile Pic,Is Location Exact"
13486274,"Comfy bright clean Room in huge super central flat","none","2015-04-19","",NA,"Wien",48.1949053628689,16.3409792865672,"Apartment","Private room",2,2,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,Lock on bedroom door,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",30,NA,NA,2,8,94,9,9,10,10,10,9,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
7294940,"63m²-apartment near Naschmarkt","none","2011-11-27","within a few hours",97,"Wien",48.1916480410938,16.343309574868,"Apartment","Entire home/apt",5,1,1,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",59,NA,49,2,26,91,10,9,9,9,9,9,"strict","Host Has Profile Pic,Is Location Exact"
16002017,"Very big APT in the center! 100 m2","none","2016-11-16","within a day",80,"Wien",48.1937119739972,16.3390580745701,"Apartment","Private room",2,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Hot tub,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",91,NA,NA,1,3,80,9,7,5,6,9,7,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7687056,"Best location for a great holiday","none","2015-08-03","within an hour",100,"Wien",48.197353597746,16.3604955792065,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hair dryer,Iron",98,300,38,2,97,97,10,10,10,10,10,10,"strict","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact"
18216569,"The White & Shiny Studio","none","2015-01-27","within an hour",100,"Wien",48.2063658549542,16.3438457424161,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",50,NA,45,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Is Location Exact,Instant Bookable"
8290102,"T9 apartment 165 m²(!) in quiet courtyard, central","none","2013-10-30","within an hour",100,"Wien",48.2007818961726,16.342992311013,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","TV,Wireless Internet,Wheelchair accessible,Kitchen,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",100,NA,50,6,56,99,10,10,10,10,10,10,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
8290097,"Nr 4 Apartment Biedermeier house, 1070 Vienna","none","2013-10-30","within an hour",100,"Wien",48.2022100212304,16.3451505110984,"Apartment","Entire home/apt",2,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Lockbox",60,NA,50,6,38,98,10,10,10,10,10,10,"moderate","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Instant Bookable"
18607861,"2 Cosy rooms in the 7. District","none","2017-01-23","within an hour",100,"Wien",48.205930465276,16.3424738861034,"Apartment","Private room",4,1,2,2,"Real Bed","Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",43,NA,15,2,0,NA,NA,NA,NA,NA,NA,NA,"flexible","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable"
10265054,"SKYRESIDENCE + Terrace","none","2015-05-03","within an hour",100,"Wien",48.1999338313464,16.3417567522699,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self Check-In,Keypad",85,300,29,2,62,92,10,9,9,9,9,9,"strict","Host Has Profile Pic,Host Identity Verified,Is Location Exact"
7928406,"B/5 Exquisite Flat Great Location","none","2015-07-16","within an hour",100,"Wien",48.2013224141606,16.3497613107572,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials",59,250,45,1,47,94,10,10,9,10,10,10,"strict","Host Has Profile Pic,Is Location Exact"
8180556,"Roof-loft in the heart of Vienna","none","2015-09-02","within an hour",100,"Wien",48.2049058226771,16.3544369601153,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","Wireless Internet,Kitchen,Pets allowed,Breakfast,Indoor fireplace,Heating,Washer,Dryer",69,NA,NA,2,64,91,9,8,10,10,10,9,"flexible","Host Has Profile Pic,Is Location Exact"
